,Episode,Date,Review
366,21,2021-02-23 00:12,   
367,21,2021-02-22 22:44,오늘부터 도서관  참 잘했어요  독서왕   찍으러 갑니다  2
368,21,2021-02-22 14:09,와    마지막에 소름돋았다   
369,21,2021-02-21 21:06,한명오        
370,21,2021-02-21 16:11,아이고 씹간지네 
371,21,2021-02-20 16:46,공격 패턴까지 다 적어놓을 정도면 멸살법이 어지간히 설명충이었나벼  
372,21,2021-02-19 23:30,촉수    
373,21,2021-02-19 05:24,오늘부터 책 읽으러 간다
374,21,2021-02-18 22:29,마지막 뭔가 신의탑 밤 스승닮았다 에반켈 아니고 검은머리에 신의탑 고대괴물 걔   
375,21,2021-02-18 09:01,멋있어    
376,21,2021-02-18 02:30,뎃   데로   게    
377,21,2021-02-17 23:02,뻥치지마   
378,21,2021-02-17 19:22,작가님 저는 책대신 왭툰을 봅니다 
379,21,2021-02-17 13:51,오 촉수물인가
380,21,2021-02-16 13:54,나도 번역 할수있겠다 에미렌     엄마   
381,21,2021-02-16 07:08,전독시편 한명오 어둠파수꾼 둘이 촉수플     
382,21,2021-02-16 00:07,아니 초반 몬스터면 그렇게 비중있는 몬스터도 이닐텐데 그런것도 공격페턴하고 약점을 다 적어놓으니까 사람들이 안보지
383,21,2021-02-15 01:23,어   촉수물이면    가 맞긴 한데    저건 도저히     못하겠다
384,21,2021-02-13 17:51,아니 이 장면 웹툰으로 보니까 더 이상하넼      
385,21,2021-02-13 14:53,근데 대부분 크리쳐물은 조금 빨리면 죽지 않나 
386,21,2021-02-13 01:50,책갈피    사기스킬인데   
387,21,2021-02-11 01:31,롤창이라 비비고 생각나네 
388,21,2021-02-10 20:38,본격 어린이 교육웹툰  책을 많이 읽으면 독자형 처럼 될수있다 
389,21,2021-02-10 17:27,내가 아는 촉수물은 저렇게 잉태 안시키던데
390,21,2021-02-10 13:02,부러진검은 다시 붙이면돼
391,21,2021-02-10 09:26,헐 한명오 그장면 다시보러 왔는데 그거 짤림   역시 그때 보길 잘했다  
392,21,2021-02-10 01:06,어쩐지 옛날부터 엄마가 책 읽으라고 잔소리 하던게 다 나를 위해서 하던 말씀이였구나
393,21,2021-02-10 00:31,네 열심히 읽을게요
394,21,2021-02-09 19:31,진짜 멸살법이 설정충이라 다행이다
395,21,2021-02-09 09:46,평소에 책을 많이 읽으면 돼 하는거 왜이리 섹시하냐
396,21,2021-02-08 12:24,     촤라라라라라 나만 웃김  
397,21,2021-02-07 20:50,블러처리 장면이 어디지 나도 궁금해
398,21,2021-02-05 21:21,진짜 소재도 참신하고 작화 쩔고 내용도 재밌어요 기대가됩니다
399,21,2021-02-04 14:32,아      책 안읽는 데  
400,21,2021-02-04 14:10,블러처리된것더 한번 보고싶은데     
401,21,2021-02-03 11:36,앜    진짜 설정  엄청나게 넣었나보네         님들아 멸살법 웹소설 도전인가  거기에 올라와있어욬  
402,21,2021-02-03 11:21,설명충이니가 3000편이 넘지
403,21,2021-02-03 03:41,배댓님 작가는 이 날을 위해서 그 소설을 쓴 거 아닐까요   
404,21,2021-02-03 01:16,흐으윽      설명충이라는 말이 이렇게 슬플줄이야
405,21,2021-02-02 19:16,만화책도포함이라고해주세영
406,21,2021-02-02 09:20,역시 독서의 중요성  
407,21,2021-02-01 23:34,아닊     라노벨뭐얔
408,21,2021-02-01 17:52,뭐죠 교육청에서 어린애들 책좀읽으라고 시켜서 광고인가요 
409,21,2021-01-31 03:12,한명옼        아 벌써 소설 중간까지 질러서 봤는데 여기 보니까 감회가 또 새롭네     
410,21,2021-01-30 13:12,촤라라라라라라라라라라라라
411,21,2021-01-29 22:20,나만이거 나혼랩이랑 비슷하다느끼나
412,21,2021-01-28 15:04,한명오 왜살려
413,21,2021-01-27 19:32,혹시 백청강기 라고생각했는데 맞았네             
414,21,2021-01-27 16:49,이편에서는 유상아씨가 호감이네
415,21,2021-01-27 16:18,와    저 이거 심심해서 잠깐 들린건데 멈출 수가 없어요이래서 전지적 독자 시점 하는구나     
416,21,2021-01-27 14:23,책갈피는 대체 뭔스킬인거지
417,21,2021-01-27 10:39,오늘의 교훈 책을 많이 읽자 3
418,21,2021-01-27 07:10,이정도면 멸살법이 소설이 아니라 일기라는게 더 설득력있는데
419,21,2021-01-26 16:59,악마종 자꾸 엄마찾는다            
420,21,2021-01-26 14:45,       갑분촉수물    
421,21,2021-01-26 06:53,이   가 처음에 지하철에서 상아가 뭐 보고 있냐고 물어 볼 때는 웹소설을 쪽팔려 했으면서
422,21,2021-01-24 15:13,무슨 돗쨔 김밥같은애한테 저런   
423,21,2021-01-24 01:24,나 책 많이 읽음 만화 책 
424,21,2021-01-23 00:42,오
425,21,2021-01-22 23:25,진짜 멋있다
426,21,2021-01-21 11:30,   책 안 읽는데  그럼 난 저런 먼치킨이 될 수 없나   
427,21,2021-01-20 22:07,책은 지식의 샘 
428,21,2021-01-20 16:08,웹툰 퀄리티 뭔데      진짜 전투씬 너무 잘 그렸다   완전 이갈고 나오셨네 그림작가
429,21,2021-01-20 12:23,촤라라라라라라라              
430,21,2021-01-19 14:46,나도 책 많이 읽으면 저래 될 수 있나고        
431,21,2021-01-19 01:05,여러분들 책을 읽으면 검술의 달인이 될 수 있습니다 마치 책으로 싸움 공부같다  
432,21,2021-01-18 19:05,한명오 명대사  예쁜아이었습니다                                                                
433,21,2021-01-18 14:09,책을 많이 읽으면이 아니라 멸살법 많이 읽으면되 아님   
434,21,2021-01-17 15:42,하 독자야 진짜 얼굴에 내가 치인다
435,21,2021-01-15 03:02,한명오 굴려라      
436,21,2021-01-13 23:28,본격 독서권장 웹툰         
437,21,2021-01-11 14:22,아직 대사 못 고치셔나 본데    마지막 약점 맞아욤   
438,21,2021-01-10 14:46,약점아닌가    대사 실수다
439,21,2021-01-10 01:44,교과서 위주로 공부했네
440,21,2021-01-08 01:11,작화 대사 다 오진다
441,21,2021-01-08 00:25,  성좌  검은 소가 전독시의 이야기에 감탄합니다      100쿠키를 후원받았습니다    
442,21,2021-01-07 21:27,독서의 중요성
443,21,2021-01-07 18:40,그래 책 좀 많이 읽어
444,21,2021-01-07 16:16,이 뇌섹남   
445,21,2021-01-07 01:53,독자야          0
446,21,2021-01-07 01:48,와 진짜 연출 작화 짱이예요  책갈피 되게 멋있게 연출해주셨어    앞으로도 기대 많이할게요 
447,21,2021-01-06 23:39,부러진 직검이여도 보스들은 잘만 잡히던데
448,21,2021-01-06 22:58,전교 1등의 교과서로만 공부했어요   인가
449,21,2021-01-06 13:06,교훈 책말고 웹소설을많이 읽자
450,21,2021-01-06 10:55,아오 그래도 책 안앍어
451,21,2021-01-05 21:23,아니 잠깐 저 괴물 어딘가 익숙한데  수학도둑에서 바우한테 발린 애 아닌가    
452,21,2021-01-03 21:06,와 만화나 게임도 아니고 무슨 소설에 몬스터의 공격 방식을 저렇게 자세히 묘사하나요  멸살법 작가는 찐이다 진짜 
453,21,2021-01-03 20:35,세계가 변해도 빛나는 스펙      
454,21,2021-01-03 16:55,그럼군요 그럼 저도 지금부터 책을 많이 읽도록 하겠습니다    
455,21,2021-01-02 18:42,쩐지 쿠키썼을때 블러였는데 왜 다시 정주행할때 깨끗한가했다 
456,21,2021-01-02 00:06,난 저난화도 잘 기억이 안나는데 독자는 그 지루한 책을 다읽은것도 모자라 세세하게 기억하고있네
457,21,2021-01-01 10:58,2021년도에는 독서를 생활화합시다     전국도서협회가 좋아합니다 
458,21,2020-12-31 20:38,아 촉        수       뭔데 블러처리하면 더 이상할것 같잖아 진짴         지금봐서 다행이다    
459,21,2020-12-31 17:41,한명오 저거 턱이었구나 나 저거 턱 확대된컷 입인줄 알고 소름돋았었음
460,21,2020-12-30 21:49,근데 이거 그림체가 카페에 나혼자레벨업인가   그거랑 엄청 비슷하네여 
461,21,2020-12-30 21:39,맞     맞네
462,21,2020-12-30 20:45,앜   한명오 촉숰  
463,21,2020-12-30 18:08,세계가 변해도 빛나는 스펙    맞아 쟤 얼마나 열심히 살았니
464,21,2020-12-30 11:54,  엄마말대로 공부잘하는건 결국 어휘력이라고했는데 맞나봐
465,21,2020-12-30 11:41,책읽으러 갑니다 
466,21,2020-12-30 11:06,나도 이제 책 많이 읽어야지
467,21,2020-12-30 10:40,촉수물이라니  
468,21,2020-12-30 09:55,환타지소설책 읽으러갑니다 
469,21,2020-12-29 13:21,한명오 촉수 입에 넣는거 모자이크 사라졌네     자신들이 봐도 에바였나바
470,21,2020-12-29 10:49,근데 독자 이름이 독자인거도 뭐 있을듯
471,21,2020-12-29 02:54,  백청강기 의 사용에 극소수의 성좌가 콧구멍을 벌름거리고 있습니다  
472,21,2020-12-28 19:24,마지막에 뭔가 전교 일등들이 하는 말같다 
473,21,2020-12-28 14:31,너무재밌어요     
474,21,2020-12-28 11:54,진짜 작화랑 액션    
475,21,2020-12-27 02:29,     그래서 한명오가 남자몸으로 아스데우스였나 마왕종속으로 애낳는거구나
476,21,2020-12-25 22:18,   뭐냐  개노잼이면 보지를 말던가
477,21,2020-12-25 04:25,블러처리 했었다니 존나웃기네               보면 볼수록 벨스러운 요소는 전독시 작가분들중 아내분 쪽에서 넣은거 같은데 벨러들한텐 착즙하기 좋고 의식안하면 딱히 안느껴지고 딱 좋은거 같음
478,21,2020-12-24 02:17,심플
479,21,2020-12-23 23:08,약간 기립박수 나오는 회차다
480,21,2020-12-23 21:55,     나는 아이를 낳았단 말이다  
481,21,2020-12-23 20:40,책이읽고싶어진다    
482,21,2020-12-23 18:49,독서권장 공익광고       댓글달게 만드네  
483,21,2020-12-23 15:30,진짜 성좌들은 이걸 실시간으로 보면 얼마나 재밌을까  웹툰으로 보는 나도 재밌는데 잔인한거 좋아하는 성좌들은 이만한게 없을듯 
484,21,2020-12-23 11:18,수능 만점자의 대사
485,21,2020-12-23 01:31,남자가 악마종 임신하면 에일리언처럼 뚫고 나올까 아니면 응가구멍으로 나올까 
486,21,2020-12-22 18:00,웹소설이라며      
487,21,2020-12-22 17:15,독자    엄청 읽었구나 3 149화를   
488,21,2020-12-22 14:53,책 많이 읽으래여   
489,21,2020-12-22 08:56,총 화 3 149화여서 엄청 많은 줄 알았는데 저런 옷갖 잡 설정들을 집어 넣은 게임 공략집 같은 소설이었다면 이해가 간다       아니면 화마다 100 가 넘나     
490,21,2020-12-22 02:52,개섹시해         
491,21,2020-12-22 01:07,아  이래서 아빠가 만화책도보고 다양한 책읽으라고해서 내가 닥  치는데로 읽었더니 이모양이구나  
492,21,2020-12-22 01:04,와  퀄 미쳤다
493,21,2020-12-21 20:41,지금 소설정주행중인데 스포를약간하자면      안할건데 
494,21,2020-12-21 01:21,마지막에 저한테 해주시는 말인가요  어머니신줄   
495,21,2020-12-21 00:54,블러 없앤거봐             개웃김              
496,21,2020-12-20 15:35,책 많이읽으면 그렇게 될수있나요 선생님 
497,21,2020-12-20 14:00,한명오의 미래를 아니까 이장면 다시봐도 재밌네    
498,21,2020-12-19 00:45,    부러진건 다시 붙이면 돼
499,21,2020-12-18 17:33,좋은 능력이다 어둠 파수꾼   
500,21,2020-12-18 17:18,그냥    평소에 책을 많이 읽으면돼 악마    아닌데  웹소설 많이 읽으면 되는데 
501,21,2020-12-16 12:18,백청이라니   너무 기대되는구만
502,21,2020-12-13 07:10,블러  촉수삭제  턱위 삭제
503,21,2020-12-12 20:27,    그래서 한마디   책을 읽어라 
504,21,2020-12-12 17:19,리븐궁
505,21,2020-12-11 19:50,이제부터 책읽는다
506,21,2020-12-11 17:27,그냥 니가 주인공 해라  아주 다 해먹는구만
507,21,2020-12-11 00:08,딱네글자 면충분해 개멋있어
508,21,2020-12-10 14:25,좋아 오빠  아니 형 오늘부터 책을 하루에 5시간씩 읽어볼게
509,21,2020-12-10 13:15,아닠    책 펴질때 촤라라라라라라 뭔뎈   
510,21,2020-12-10 09:55,    
511,21,2020-12-10 02:43,한명오 임신하면 개재맜을듯 명오의 육아일기
512,21,2020-12-10 02:15,와 작화지리고재밋고그냥 퍼펙트 단점 없음
513,21,2020-12-10 00:13,와 지금 몰아보는데 개꿀잼  
514,21,2020-12-09 20:58,평큐땅 평큐땅 평큐
515,21,2020-12-09 13:47,그책이 이세계 망상물이야   
516,21,2020-12-09 04:59,저는 책을 안    읽어서    저런 상황에서 걍 바로 죽겠군요   
517,21,2020-12-08 23:33,마소인가
518,21,2020-12-08 22:47,아래 책많이 읽고 성적올랐다는건 뭔 초딩시험도 아니고     
519,21,2020-12-08 18:26,내 아를 낳아도
520,21,2020-12-08 16:06,독짜    사랑 사랑 사랑
521,21,2020-12-08 13:31,             아     아        이렇게 한명오 촉수물을 보게될줄이야           큐     
522,21,2020-12-08 06:22,본격 독서 권장 웹툰    
523,21,2020-12-07 22:59,아 미쳤다 진짜 좋아    검사가 아니라 독자니까 이 부분에서 쓰러짐 진짜 최고다 김독자
524,21,2020-12-07 22:30,김독자땜에 책 진짜 존나읽음     진짜        로     성적까지 오름     
525,21,2020-12-07 04:43,아이고    숭해라
526,21,2020-12-06 23:24,본격 독서권장 만화
527,21,2020-12-06 20:45,겁나 먼치킨인데 하나하나 복선이 있고 빌드업이 있어서 설득력 있다   소설 원작이 있다는게 진짜 개연성 측면에서 어마어마한 강점인듯  개연성 후폭풍 감내할 필요도 없자너 
528,21,2020-12-06 09:52,맨 처음에 파수꾼 생식기 잘린거임 그러면 
529,21,2020-12-04 20:53,독서의 중요성인가  
530,21,2020-12-04 19:36,책 읽으라는 작가의 큰 그림   
531,21,2020-12-04 00:55,부러진건 다시 붙이면 돼 나만 리븐 생각남  
532,21,2020-12-03 16:54,올려다보는거 너무 귀엽다  
533,21,2020-12-03 16:50,우리 독자 속눈썹 미치겠어 너무 예쁘다
534,21,2020-12-02 20:40,촉수플인가여   
535,21,2020-12-02 14:09,   
536,21,2020-12-02 14:09,저말이 사실이지만 그래도 재수없게 들렸던 명대사
537,21,2020-12-02 11:33,촉수물          
538,21,2020-12-02 08:57,잘한다 덕후대장  
539,21,2020-12-02 05:48,메이플스토리 검은마법사같이 생겻네
540,21,2020-12-02 02:07,음    저깜장 도깨비 자식  맘에 드네  이빨이랑 소름끼치게 웃는 저얼굴도좋고   
541,21,2020-12-01 21:47,야나두 
542,21,2020-11-30 18:50,지렸다지렸닼             
543,21,2020-11-30 11:58,이래서 쌤이랑 엄마가 책읽으라고 난리폈던 거구낭   
544,21,2020-11-29 16:40,스토리도 재밌는데 작화도 좋아    작가님 손 걱정을 시작합니다
545,21,2020-11-29 12:37,엄청 재밌네요  
546,21,2020-11-28 11:57,한명오는 임산부석 앉아도 합법이다      
547,21,2020-11-27 22:00,아니 아무리봐도 개잘생겼네 김독자
548,21,2020-11-27 20:40,아 블러처리왜해논건데                        
549,21,2020-11-27 09:44,책을 많이 읽으라 하는 이유가 이거구나
550,21,2020-11-27 04:46,본격독서권장소설
551,21,2020-11-26 17:22,이러니 조회수가 1이지
552,21,2020-11-25 22:46,저 도깨비 김김진진우우냐 왜이렇게 밀을 더듬어
553,21,2020-11-25 22:06,마지막에 갑자기 뼈맞네
554,21,2020-11-25 20:29,배고팠나     2번 책갈피가 왜 라면 책갈피로 보이지
555,21,2020-11-25 19:34,결국 너도 선생님들과 똑같은 소리를 하는구나  
556,21,2020-11-25 17:52,왠만하면 한명오가 아니라 유상아가 대신  엣헴
557,21,2020-11-25 17:03,개간지  
558,21,2020-11-25 15:51,   교과서 위주로 공부했어요    
559,21,2020-11-25 12:17,                     한명오    
560,21,2020-11-24 18:09,오모나   블려처리    흠    
561,21,2020-11-24 17:55,웹툰 꽂혀서 소설까지 다읽고 돌아옴 정말 재밋엇음  근데 웹툰 보고 소설 읽으니까 김독자가 잘생기지 안은 설정이 정말 매치가 안된다 개존잘인데  독자야 난 중혁이보다 너가 더 좋다 먼 여정 힘내라
562,21,2020-11-24 14:25,독자   노잼소설하나 읽었다가 이게무슨고생이람
563,21,2020-11-24 13:17,그와중에 통역하고있넼     
564,21,2020-11-23 19:47,유상아한테 괴물2세계획 묻지마              
565,21,2020-11-23 12:32,그게 좀 특별한 책인 건 함정  
566,21,2020-11-22 23:51,평캔
567,21,2020-11-22 14:30,오늘부터 책 읽습니다
568,21,2020-11-22 13:12,작화 진짜 넘 이쁘다  
569,21,2020-11-22 11:59,앜                 
570,21,2020-11-21 20:33,한명오 지하철 임산부석 앉아도댐 
571,21,2020-11-21 19:23,                 한명오 촉수컷 짤렸엌                          
