productNo,Date,Review
3400123,1일 전,설화들 기엽다
3400123,1일 전,더 이상 남이 아니다
3400123,1일 전,"아이고,,,김독자 친구왔네,,,"
3400123,1일 전,"혹시나 이 이야기가 내가 원했던 결말이 아닐까 봐, 오랫동안 많은 고민을 했습니다. 제가 이까지 오기에 2년이 넘는 시간이 흘렀습니다. 해피 엔딩임을 알고 있었음에도 초-중반부에서 멈춰 서있었습니다. 가만히 있는 것을 멈추고, 가면 갈수록 혹시 독자가 정말 흩어진 채로 끝날까. 하며 불안했지만 결국 행복했습니다. 특히 해피엔딩을 암시하지만 정확히 나오지 않아 열린 결말처럼 끝을 낸 게 매우 이 이야기의 끝에 어울린다고 생각했습니다… 이 이야기는 결국 내가 원했던 결말임에도 그때 잠시 멈추어 섰던 것을 후회하지 않습니다. 

2022.10.6 첫 번째 완독 "
3400123,1일 전,"📌 포세이돈vs 페르세포네, 하데스 / 성좌, '부유한 밤의 아버지'가 당신을 <명왕>의 후계로 삼고 싶어합니다."
3400123,1일 전,"📌 디오니소스와 김독자 대화 / 올림포스 예언과 새로운 올림포스를 만들고 싶다는 디오니소스 / ""저는 그 마지막 횃불이 될 겁니다."" / 포세이돈에게 달려가는 개복치"
3400123,1일 전,"📌 아테나 vs 우리엘 / 아폴론 vs 수르야(베다 탈퇴) / 테세우스 ""안 됩니다 아버지!"" / 포세이돈 현현"
3400123,1일 전,📌 아레스 격퇴 / 우리엘 강림
3400123,1일 전,📍 그 녀석의 목적은 어떤 하찮은 이야기의 끝을 보는 것이다
3400123,1일 전,"📍설화, 계시의 설계자 획득📍독자가 쓴 멸살법 댓글 보여주는 선악과
📍당신은 12시간 뒤 패왕 유중혁에게 죽게 돼요."
3400123,1일 전,"💡천사가 선악과를 먹으면 마왕화가 진행되지. 그런데, 마왕이 선악과를 먹으면 어떻게 될까?"
3400123,1일 전,ㅠㅠ다시 읽어도 작가님 필력은 진짜 대박이야
3400123,1일 전,ㄹㅇ천
3400123,1일 전,완결이라고?
3400123,1일 전,📌📌📌
3400123,1일 전,트리플 킬!
3400123,1일 전,"📌1조 전투에덴 망했어 시■!
999 우리엘 다굴하기
제천대성 한방"
3400123,1일 전,다음화 보기가 무섭다
3400123,2일 전,아스모데우스는 변태 그러니 싸가지없이 대해라
3400123,2일 전,"옼ㅋㅋㅋㅋㅋ'네 개의 바람이 만나 방위를 형성하고...
.
.
...그로써 바람은 어디에나 존재하고, 어디에도 존재하지 않는다.'
이거 멸이세 보다가 다시보니까 완전 우로보로스구만ㅋㅋㅋㅋㅋㅋ"
3400123,2일 전,"그 이야기는, 시리즈에서 시작되었다
그곳에, 소설로 유명해진 작가가 있었다

한때 세상에서 가장 인기있을 소설이 있었고,

이것을 위해 쿠키를 굽고있던 독자도, 그곳에 있었다.

쿠키를 잃고 상처 받은 독자를 보았고

이번화와 다음화의 틈새에서 생겨난 기대감도 있었다

세상에서 가장 오래 연재되길 바라는 독자가 생기고

가능한 빨리 결말을 알고싶은 마음이 충돌했다

그리고,이 모든 이야기를 만든 한 싱숑이 있었다"
3400123,2일 전,사벽이 너무 슬프다…
3400123,2일 전,진짜 어룡 다음 이야기가 궁금했을뿐인데 여기까지 온게 감회가 새롭네
3400123,2일 전,"ㅋㅋㅋ 찌르기 백억번네 싱숑작가님들은 큰그림이 이렇게 투척되서 읽히고있죠
와 또 다른 작품투척을 이리 ㅋㅋ
멸망이후의 세계보러들가세요 재밌어요ㅋㅋ
유중혁과 김독자를 합쳐놓은듯한 주인공이에요"
3400123,2일 전,왜자꾸없어져.... 펠세포네 줜나 섹시하네
3400123,2일 전,"멸망한 세계에서 살아남는 방법은 세가지가 있다.
그 중 몇개는 잊어버렸지만 이거 하나는 확실하다.

그것은 이 글을 보고 있는 당신은 살아남는다는 것이다."
3400123,2일 전,신화의 종말편은 정말레전드
3400123,2일 전,"1863 한수영, 작가"
3400123,2일 전,와 내 가슴과 화란이 웅장해진다 신화급 성좌의 싸움이라시 쒜스.
3400123,2일 전,어니 그럼 유중혁 돼지 형식(?)으로 나오는 거임??ㅋㅋㅋㅋㅋㅋㅋㅋ 아니 진지한 장면 나와도 웃겨서 몰입 안 될 것 갵은뎈ㅋㅋㅋㅋㅋㅋ
3400123,2일 전,오우 오우 김독자녀석 명왕의 아들이 돼버렸냐구 어이 ㅡㆍ.
3400123,2일 전,스킬을 해제해라 김독자
3400123,2일 전,초반에 만다라의 수호자랑 유상아의 대화에서 만다라가 제4의 벽을 넘는 소리를 하는구만...
3400123,2일 전,📌꼬마 유중혁 간접메시지
3400123,2일 전,📌999의 이야기
3400123,2일 전,"유중혁 추락, 웃음"
3400123,2일 전,아니 999 안 알려주면는 척 하면서 중요한 정보는 다 간접적으로 알려줌 ㅋㅋㅋㅋㅋ 
3400123,2일 전,만두가 몸 터는 건 웹툰으로 어떻게 나올까 ㅋㅋㅋㅋㅋㅋㅋㅋ
3400123,2일 전,유주약이 홍자가 아니라는 걸 깨달아ㅛ다는 게 조난 감격이다
3400123,2일 전,안나 크로프트 헤임달이 배후성이네
3400123,2일 전,📍대천사 미카엘이 타락합니다!📍당신의 표적 수식언은 정욕과 격노의 마신입니다.
3400123,2일 전,"📌""은밀한 모략가"" 존재하지 않는 수식언    사명대사 무시하는 김독자 "
3400123,2일 전,"📍돌멩이 설화 존귀;;;;📍안나크로프트와 협력
📍대천사 사냥, 혹시 관심 없어?"
3400123,2일 전,📌 유중혁 한낮의 밀회 부재중 39통
3400123,2일 전,"📍중섬 도착, 수식언 뺏기"
3400123,2일 전,웹툰서 얼마나 화려할까ㅡ
3400123,2일 전,중혁아 여기서 끊으면 어뜨카니
3400123,2일 전,사벽이가 김독자네 이야기를 좋아해 하는 거 보고 눈물 질질 흘림
3400123,2일 전,중혁이 언급 왜 안하누
3400123,2일 전,나는 시작이라고 생각했는데
3400123,2일 전,📌오징어 포획 시작
3400123,2일 전,"📌 이현성 검으로 쓴 김독자 / ""내겐 늘 한 번뿐이었어."" 그러니, 이 한 번은 절대 실패하지 않을 것이다."
3400123,2일 전,📌유중혁 최종정
3400123,2일 전,"새로운 특성, 여덟 개의 목숨 개화 준비되찾은 신유승의 영혼을 도깨비의 황금알에 넣은 김독자
그녀는, 이 회차에서 오직 나만을 위한 '이야기꾼'이 될 것이다.
홀아비형"
3400123,2일 전,📌세번째 질문 당신은 그 소설의 에필로그를 아는 존재인가?
3400123,2일 전,"📌 해상전신, 설화급 성좌로 승격 / 김남운 소환"
3400123,2일 전,[아마노무라쿠모노츠루기]의 5가지 이름 중 하나인 성유물 [천총운검]을 가지게 된 유중혁[아마노무라쿠모노츠루기]의 또 다른 이름 중 하나인 성유물 [초체검]을 가지게 된 김독자
3400123,2일 전,"📌 이수경과 유중혁의 대화
이수경은 계속해서 하늘을 헤아렸다. 마치 그 어딘가에 있을 별을 찾기라도 하는 것처럼."
3400123,2일 전,김독자 도서관 유상아
3400123,2일 전,📌eun gui ei soup
3400123,2일 전,"📌 기간토마키아 시작 / 첫번째 거신 파천검성, 아킬레우스 죽임"
3400123,2일 전,📌거대 설화 전 빛과 어둠의 계절
3400123,2일 전,📌 제4의 벽 일부 개방하고 유중혁의 이야기 보여줌 -> 거신들 기간토마키아 참전 결정
3400123,2일 전,"📌적어도 나는 네놈이 모르는 3회차를 살았다
아니 나도 알고 있는 삶이다. 가장 오래된 꿈의 꼭두각시여"
3400123,2일 전,✍유중혁 이새끼야이번회차에는 배신하지않는 동료가 있으니까
3400123,2일 전,"[불살의 왕 칭호를 박탈당했습니다]네 개의 설화를 이룩한 김독자.
여섯 번째 시나리오의 끝.
[이제 당신은 성좌가 되기 위한 마지막 설화를 쌓아야 합니다.]"
3400123,2일 전,📌원작의 유중혁 은밀한 모략가
3400123,2일 전,은퇴 패널티 아닌가요 페널티 오타난듯요
3400123,2일 전,집안건드리기있냐ㅋㅋㅋㅋ
3400123,2일 전,너희들 생각보다 낮은곳에 걸려있었구나
3400123,2일 전,독자 이새끼 말대꾸하는 버릇은 어릴 때부터 있었구나
3400123,2일 전,"📌아름답지 않나, 메타트론? 이것이 우리의 종말이다."
3400123,2일 전,이번화 상상이 잘 됐다
3400123,2일 전,"📌일어나라, 아직 막내의 이야기가 끝나지않았다"
3400123,2일 전,📌저 별에 도달할 수 있는 것은 오직 한 사람뿐이다
3400123,2일 전,📌긴고아의 죄수
3400123,2일 전,곤충들이 불쌍
3400123,2일 전,📌그 사람이 내가 구하고 싶은 세계야
3400123,2일 전,📌세번째 꼬리짓
3400123,2일 전,📌두번째 꼬리짓
3400123,2일 전,📌첫번째 꼬리짓
3400123,2일 전,못 생겼다라고 되어있네
3400123,2일 전,"현실주의자인 것 같은 유중혁은, 사실 누구보다도 이상주의자이다.당신의 화신체에 다섯 손오공의 힘이 현현합니다!
가자, 막내야."
3400123,2일 전,📌하르마게돈의 악룡
3400123,2일 전,"📌나는, 이제 악을 그만두겠다"
3400123,2일 전,📌묵시룡 선별
3400123,2일 전,⚡️다섯번째 손오공
3400123,2일 전,⚡️별의구원자
3400123,2일 전,📌묵시룡 부활 계획
3400123,2일 전,📌묵시록의 최후룡
3400123,2일 전,싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!싱숑 그는 신이야!
3400123,2일 전,"계속 네모난원 어쩌구하며 모순을 이야기하던것도, 소설속에서 결과가원인이고 원인이 결과인 상황을 설명하려고 제시한거였구나..."
3400123,2일 전,대해의 군주
3400123,2일 전,나 지금 유중혁 됨절라 울었는데 ៖?? 이 모든 게 연기였음 죽인다
3400123,2일 전,"가거라. 절대 뒤를 돌아보지 마라.네가 원하는 끝을 보거라.

네가 가는 결말에 우리 올림포스는 없겠지?
그동안 즐거웠다. 위대한 별이여

등 뒤로 하나의 세계가 닫히는 소리가 났다."
3400123,2일 전,아니 그만 죽여 제발 나 미치겠네
3400123,2일 전,그는 김독자가 쌓아온 설화의 첫 번째 독자였다.
3400123,2일 전,너의 설화를 끝까지 보고 싶었다.
3400123,2일 전,"계속 눈물이 그렁그렁 맺혀있었는데, 꾹꾹 참았는데. 비형의 ■■은 희생이라는 거 보고 울음을 토해 냄. 이제 정말 끝이구나 싶었다."
3400123,2일 전,인생작
3400123,2일 전,독자 마이 슬푸구나 ㅠ
3400123,2일 전,21번째 다시 읽기 합니다.
3400123,2일 전,💡설화 길들이는 김독자💡한수영 1863회차 기록을 읽는 중혁
3400123,2일 전,"📍설화, 돌멩이와 나가 이야기를 시작합니다"
3400123,2일 전,"📍척준경 재회, 일권무적, 제게 설화 통제법을 알려주십시오"
3400123,2일 전,"📍지혜보다 약한 독자📍1세대 망자들이 가장 좋아하는 테마는 사랑과 우정, 그리고 낭만이다."
3400123,2일 전,이번화 너무 심오하다
3400123,2일 전,2022.10월.1일.토요일.6회차 7번째 최후의 세계선[성흔 '회귀 Lv.6'를 발동합니다!]
3400123,2일 전,1863회차동안1살씩 억었다고 가정하면 1863+4+a인데...1800살을 넘었네ㅋㅋㅋㅋㅋ
3400123,2일 전,재환앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3400123,2일 전,📍섬의 개연성 때문에 제4의벽 사용 불가
3400123,2일 전,"📍환생자들의 섬, 종합 능력치 초기화"
3400123,2일 전,📌너희 어머니께서 내가 마음에 안드시는 모양이군
3400123,2일 전,상아♡
3400123,2일 전,📌📌
3400123,2일 전,📌 진짜 기간토마키아 / 김남운 동료 영입
3400123,2일 전,"왜 이설화가 아니라 우리엘일까? 생각해봤는데 어린독자가 우리엘에게 마음붙인게 어머니를 연상할 수 있는 모습을(다른회차에서 아이낳고 기뻐하는모습 묘사)원하지 않았던 듯함.. 거기에 은연중 살인에 대한 죄책감, 자기 과거를 합리화하고자 하는 욕망때문에 대천사 우리엘의 사랑을 받는 인물이 되고싶었나봄... 짠하네"
3400123,2일 전,📌 사기 쳐서 결국 올림포스 입성한 김독자 / 분리불안 유중혁 / 하데스와 만남
3400123,2일 전,📍에덴으로 와 계시를 요구하는 유중혁📍은밀한 모략가와 만난 유중혁
3400123,2일 전,!!! 스포밭
3400123,2일 전,💡일행들에게 멸살법 고백한 김독자💡김독자 컴퍼니 떠난 유중혁
3400123,2일 전,📌 안나 크로프트에게 사기치는 유중혁 한수영 / 경매 사기단 김컴 ㅋㅋㅋㅋㅋㅋ
3400123,2일 전,"📌 수르야, 메타트론과 계약 / 안나 크로프트 엿 먹일 준비 중"
3400123,2일 전,📌 에덴에서 수르야 만남 / 올림포스 파멸 조건으로 베다 성유액 주겠다고 함.
3400123,2일 전,💡제4의벽 구멍으로 계시를 넘기는 유상아💡여러분들 중 일부는 어떤 이야기의 등장인물 입니다.
3400123,2일 전,"다시 와서 말하는거지만, 싱숑씨. 저는 죽기전까지 그리고 죽고나서라도 이 이야기를 계속 읽을 겁니다"
3400123,2일 전,📌 우리엘 어린 양 / 메타트론 선악을 가르는 벽
3400123,2일 전,📌 에덴 방문과 우리엘 등장
3400123,2일 전,"📍거대설화, 신화를 삼킨 성화는 선악을 판별할 수 없는 설화입니다.📍유상아 “저, 아무래도 신이 된 것 같아요.”"
3400123,3일 전,📌 한수영 vs 정희원
3400123,3일 전,📍멸살법 존재 알게 된 유중혁
3400123,3일 전,📍거대설화 선악 판별 지분 싸움
3400123,3일 전,"📍이번 시즌의 대상 수상작은성운 <김독자 컴퍼니>의 거대 설화, 신화를 삼킨 성화입니다."
3400123,3일 전,📌서핑보드 김독자
